7.800000000000000000e+01 1.598430485049065375e+00
7.900000000000000000e+01 1.600656070568577505e+00
8.000000000000000000e+01 1.602958444918921366e+00
8.100000000000000000e+01 1.606117121794892189e+00
8.200000000000000000e+01 1.607922545538271741e+00
8.300000000000000000e+01 1.610881922791719267e+00
8.400000000000000000e+01 1.611867102966766829e+00
8.500000000000000000e+01 1.615833309070337620e+00
8.600000000000000000e+01 1.619934595955590417e+00
8.700000000000000000e+01 1.619641869385646915e+00
8.800000000000000000e+01 1.619641532951216378e+00
8.900000000000000000e+01 1.624308362951545792e+00
9.000000000000000000e+01 1.626637965633123573e+00
9.100000000000000000e+01 1.628324659765945315e+00
9.200000000000000000e+01 1.630181598139246013e+00
9.300000000000000000e+01 1.631023448532845199e+00
9.400000000000000000e+01 1.632179126333705987e+00
9.500000000000000000e+01 1.634067512583861514e+00
9.600000000000000000e+01 1.636266125663576654e+00
9.700000000000000000e+01 1.636189158543923217e+00
9.800000000000000000e+01 1.637793238440437893e+00
9.900000000000000000e+01 1.638418500589177151e+00
